,time,heat_prod
2728,27280.0,3.879999998780199
2729,27290.0,3.879999998888548
2730,27300.0,3.8799999989872727
2731,27310.0,3.8799999990772274
2732,27320.0,3.879999999159193
2733,27330.0,3.8799999992338776
2734,27340.0,3.879999999301928
2735,27350.0,3.8799999993639336
2736,27360.0,3.879999999420432
2737,27370.0,3.879999999471912
2738,27380.0,3.87999999951882
2739,27390.0,3.87999999956156
2740,27400.0,3.879999999600505
2741,27410.0,3.8799999996359893
2742,27420.0,3.879999999668323
2743,27430.0,3.879999999697784
2744,27440.0,3.879999999724628
2745,27450.0,3.8799999997490873
2746,27460.0,3.879999999771375
2747,27470.0,3.8799999997916825
2748,27480.0,3.8799999998101864
2749,27490.0,3.879999999827046
2750,27500.0,3.8799999998424086
2751,27510.0,3.8799999998564068
2752,27520.0,3.8799999998691614
2753,27530.0,3.8799999998807833
2754,27540.0,3.8799999998913726
2755,27550.0,3.879999999901021
2756,27560.0,3.879999999909813
2757,27570.0,3.879999999917824
2758,27580.0,3.879999999925123
2759,27590.0,3.8799999999317736
2760,27600.0,3.879999999937834
2761,27610.0,3.879999999943356
2762,27620.0,3.879999999948387
2763,27630.0,3.879999999952972
2764,27640.0,3.8799999999571497
2765,27650.0,3.879999999960956
2766,27660.0,3.8799999999644244
2767,27670.0,3.879999999967584
2768,27680.0,3.8799999999704635
2769,27690.0,3.8799999999730868
2770,27700.0,3.8799999999754777
2771,27710.0,3.8799999999776555
2772,27720.0,3.879999999979641
2773,27730.0,3.879999999981449
2774,27740.0,3.879999999983097
2775,27750.0,3.8799999999845984
2776,27760.0,3.8799999999859667
2777,27770.0,3.8799999999872132
2778,27780.0,3.8799999999883488
2779,27790.0,3.8799999999893844
2780,27800.0,3.879999999990327
2781,27810.0,3.879999999991186
2782,27820.0,3.8799999999919685
2783,27830.0,3.8799999999926813
2784,27840.0,3.879999999993332
2785,27850.0,3.879999999993924
2786,27860.0,3.8799999999944634
2787,27870.0,3.8799999999949555
2788,27880.0,3.879999999995403
2789,27890.0,3.8799999999958117
2790,27900.0,3.8799999999961834
2791,27910.0,3.8799999999965227
2792,27920.0,3.879999999996831
2793,27930.0,3.879999999997113
2794,27940.0,3.8799999999973687
2795,27950.0,3.8799999999976027
2796,27960.0,3.8799999999978154
2797,27970.0,3.879999999998009
2798,27980.0,3.8799999999981853
2799,27990.0,3.8799999999983465
2800,28000.0,3.8799999999984935
2801,28010.0,3.879999999998627
2802,28020.0,3.8799999999987493
2803,28030.0,3.87999999999886
2804,28040.0,3.8799999999989607
2805,28050.0,3.8799999999990535
2806,28060.0,3.8799999999991375
2807,28070.0,3.879999999999214
2808,28080.0,3.8799999999992836
2809,28090.0,3.8799999999993475
2810,28100.0,3.8799999999994057
2811,28110.0,3.8799999999994585
2812,28120.0,3.8799999999995065
2813,28130.0,3.87999999999955
2814,28140.0,3.87999999999959
2815,28150.0,3.879999999999627
2816,28160.0,3.8799999999996597
2817,28170.0,3.87999999999969
2818,28180.0,3.8799999999997175
2819,28190.0,3.879999999999743
2820,28200.0,3.8799999999997654
2821,28210.0,3.879999999999787
2822,28220.0,3.879999999999806
2823,28230.0,3.8799999999998227
2824,28240.0,3.8799999999998382
2825,28250.0,3.879999999999853
2826,28260.0,3.8799999999998667
2827,28270.0,3.8799999999998778
2828,28280.0,3.8799999999998893
2829,28290.0,3.8799999999998986
2830,28300.0,3.879999999999908
2831,28310.0,3.8799999999999164
2832,28320.0,3.879999999999924
2833,28330.0,3.87999999999993
2834,28340.0,3.8799999999999373
2835,28350.0,3.8799999999999426
2836,28360.0,3.879999999999948
2837,28370.0,3.879999999999952
2838,28380.0,3.8799999999999564
2839,28390.0,3.8799999999999604
2840,28400.0,3.8799999999999644
2841,28410.0,3.879999999999967
2842,28420.0,3.8799999999999706
2843,28430.0,3.8799999999999732
2844,28440.0,3.8799999999999755
2845,28450.0,3.8799999999999777
2846,28460.0,3.879999999999979
2847,28470.0,3.879999999999981
2848,28480.0,3.879999999999983
2849,28490.0,3.879999999999984
2850,28500.0,3.8799999999999852
2851,28510.0,3.8799999999999866
2852,28520.0,3.879999999999988
2853,28530.0,3.8799999999999892
2854,28540.0,3.8799999999999906
2855,28550.0,3.8799999999999915
2856,28560.0,3.879999999999992
2857,28570.0,3.8799999999999923
2858,28580.0,3.8799999999999932
2859,28590.0,3.8799999999999937
2860,28600.0,3.879999999999994
2861,28610.0,3.879999999999995
2862,28620.0,3.879999999999996
2863,28630.0,3.8799999999999963
2864,28640.0,3.879999999999997
2865,28650.0,3.879999999999997
2866,28660.0,3.879999999999997
2867,28670.0,3.879999999999997
2868,28680.0,3.879999999999997
2869,28690.0,3.879999999999997
2870,28700.0,3.879999999999997
2871,28710.0,3.879999999999997
2872,28720.0,3.879999999999997
2873,28730.0,3.879999999999997
2874,28740.0,3.879999999999997
2875,28750.0,3.879999999999997
2876,28760.0,3.879999999999997
2877,28770.0,3.879999999999997
2878,28780.0,3.879999999999997
2879,28790.0,3.879999999999997
2880,28800.0,3.792258111398773
2881,28810.0,3.802479993816096
2882,28820.0,3.811814453062321
2883,28830.0,3.8203385316871907
2884,28840.0,3.828122583712738
2885,28850.0,3.835230855304654
2886,28860.0,3.841722015032082
2887,28870.0,3.847649638092365
2888,28880.0,3.8530626484973194
2889,28890.0,3.8580057228706663
2890,28900.0,3.8625196591893687
2891,28910.0,3.8666417135123163
2892,28920.0,3.8704059074755603
2893,28930.0,3.873843309092042
2894,28940.0,3.8769822891733994
2895,28950.0,3.8798487554902574
2896,28960.0,3.882466366603652
2897,28970.0,3.884856727132455
2898,28980.0,3.88703956606847
2899,28990.0,3.8890328996109083
2900,29000.0,3.8908531798642287
2901,29010.0,3.8925154306266267
2902,29020.0,3.8940333713898965
2903,29030.0,3.895419530574129
2904,29040.0,3.8966853489318196
2905,29050.0,3.8978412739748403
2906,29060.0,3.898896846203638
2907,29070.0,3.8998607778503627
2908,29080.0,3.900741024785824
2909,29090.0,3.9015448521837754
2910,29100.0,3.902278894484484
2911,29110.0,3.902949210152501
2912,29120.0,3.9035613316805877
2913,29130.0,3.9041203112524885
2914,29140.0,3.9046307624414545
2915,29150.0,3.9050968982886554
2916,29160.0,3.9055225660757866
2917,29170.0,3.905911279078851
2918,29180.0,3.9062662455652024
2919,29190.0,3.906590395273187
2920,29200.0,3.90688640359292
2921,29210.0,3.9071567136477894
2922,29220.0,3.907403556458928
2923,29230.0,3.9076289693590893
2924,29240.0,3.9078348128079003
2925,29250.0,3.9080227857472853
2926,29260.0,3.9081944396237875
2927,29270.0,3.9083511911935322
2928,29280.0,3.9084943342155154
2929,29290.0,3.9086250501297215
2930,29300.0,3.9087444178082147
2931,29310.0,3.9088534224596785
2932,29320.0,3.9089529637608997
2933,29330.0,3.909043863282301
2934,29340.0,3.9091268712688327
2935,29350.0,3.90920267283216
2936,29360.0,3.909271893605282
2937,29370.0,3.909335104906226
2938,29380.0,3.9093928284534627
2939,29390.0,3.9094455406719404
2940,29400.0,3.9094936766252864
2941,29410.0,3.909537633606637
2942,29420.0,3.909577774417719
2943,29430.0,3.9096144303632534
2944,29440.0,3.9096479039854053
2945,29450.0,3.9096784715608335
2946,29460.0,3.909706385380953
2947,29470.0,3.909731875834245
2948,29480.0,3.9097551533077772
2949,29490.0,3.9097764099236514
2950,29500.0,3.909795821124688
2951,29510.0,3.9098135471224653
2952,29520.0,3.9098297342196244
2953,29530.0,3.909844516017397
2954,29540.0,3.9098580145182864
2955,29550.0,3.9098703411330216
2956,29560.0,3.909881597600099
2957,29570.0,3.9098918768254793
2958,29580.0,3.909901263649401
2959,29590.0,3.90990983554661
2960,29600.0,3.909917663265799
2961,29610.0,3.909924811413545
2962,29620.0,3.909931338987538
2963,29630.0,3.9099372998635213
2964,29640.0,3.909942743239964
2965,29650.0,3.9099477140441152
2966,29660.0,3.909952253302824
2967,29670.0,3.909956398481147
2968,29680.0,3.909960183791577
2969,29690.0,3.9099636404764118
2970,29700.0,3.9099667970656204
2971,29710.0,3.909969679612309
2972,29720.0,3.909972311907761
2973,29730.0,3.909974715677792
2974,29740.0,3.909976910762071
2975,29750.0,3.909978915277864
2976,29760.0,3.9099807457695697
2977,29770.0,3.909982417345266
2978,29780.0,3.9099839438014103
2979,29790.0,3.9099853377367038
2980,29800.0,3.90998661065608
2981,29810.0,3.9099877730656596
2982,29820.0,3.9099888345594622
2983,29830.0,3.9099898038985965
2984,29840.0,3.9099906890835627
2985,29850.0,3.909991497420292
2986,29860.0,3.909992235580441
2987,29870.0,3.9099929096564616
2988,29880.0,3.9099935252118834
2989,29890.0,3.9099940873272323
2990,29900.0,3.909994600641963
2991,29910.0,3.90999506939275
2992,29920.0,3.9099954974484588
2993,29930.0,3.909995888342073
2994,29940.0,3.909996245299859
2995,29950.0,3.9099965712679903
2996,29960.0,3.9099968689368647
2997,29970.0,3.9099971407633114
2998,29980.0,3.909997388990867
2999,29990.0,3.9099976156682934
3000,30000.0,3.9099978226664884
3001,30010.0,3.909998011693923
3002,30020.0,3.909998184310747
3003,30030.0,3.9099983419416655
3004,30040.0,3.9099984858876953
3005,30050.0,3.9099986173369032
3006,30060.0,3.909998737374212
3007,30070.0,3.9099988469903613
3008,30080.0,3.9099989470900716
3009,30090.0,3.9099990384995236
3010,30100.0,3.90999912197317
3011,30110.0,3.909999198199967
